Cluster,Gender,Annual Income,Price ($),Company,Model,Transmission,Color,Body Style
2,Male,1510.0,19.0,Chevrolet,Metro,Auto,Pale White,Passenger
2,Male,1460.0,27.0,Volkswagen,Jetta,Manual,Pale White,Passenger
0,Male,1031.0,16.101,Chevrolet,Malibu,Auto,Black,Hardtop
0,Male,815.1,22.101,Infiniti,I30,Manual,Pale White,Hardtop
1,Female,13.5,39.001,Plymouth,Breeze,Auto,Pale White,Hardtop
2,Male,1430.0,36.001,Mercedes-B,SLK,Auto,Pale White,Passenger
0,Male,13.5,12.001,Mitsubishi,Diamante,Manual,Pale White,Hatchback
2,Male,1350.0,22.001,Volvo,S40,Manual,Pale White,Sedan
0,Male,13.5,25.0,Volkswagen,Cabrio,Manual,Pale White,Sedan
0,Male,1100.0,12.0,Dodge,Dakota,Manual,Pale White,Sedan
0,Male,1130.0,26.0,Chrysler,300M,Auto,Black,SUV
1,Male,1006.0,42.6,Ford,Explorer,Auto,Pale White,Hatchback
0,Male,1015.0,33.5,Saturn,SC,Auto,Black,Hardtop
0,Male,1155.0,19.5,Dodge,Neon,Manual,Pale White,Hardtop
1,Male,763.0,57.0,Chevrolet,Malibu,Manual,Pale White,Hardtop
0,Male,650.0,19.0,Chrysler,Sebring Coupe,Auto,Pale White,Sedan
0,Male,806.0,25.0,Dodge,Stratus,Manual,Pale White,Hatchback
0,Male,840.0,12.0,Mitsubishi,3000GT,Auto,Pale White,Sedan
0,Female,423.0,23.0,Subaru,Forester,Auto,Pale White,Hardtop
0,Male,518.0,16.0,Nissan,Pathfinder,Manual,Pale White,Hardtop
1,Male,1050.0,36.0,Toyota,Tacoma,Manual,Black,Hardtop
2,Male,1860.0,42.0,Chrysler,Concorde,Auto,Pale White,Hardtop
0,Male,13.5,22.0,Plymouth,Breeze,Auto,Pale White,Hardtop
0,Female,1110.0,15.0,Jeep,Grand Cherokee,Manual,Pale White,SUV
0,Male,950.0,12.0,Toyota,Sienna,Manual,Black,Passenger
0,Male,710.5,22.5,Mercedes-B,CL500,Manual,Black,SUV
2,Male,1250.0,26.001,Toyota,Sienna,Auto,Pale White,Passenger
0,Male,465.0,26.0,Chevrolet,Monte Carlo,Manual,Pale White,Hatchback
0,Male,13.5,17.0,Ford,Focus,Manual,Pale White,Hardtop
0,Male,380.0,27.0,Audi,A6,Auto,Black,SUV
1,Male,752.0,42.0,Mitsubishi,Galant,Auto,Pale White,Passenger
2,Male,1460.8,18.081,Lincoln,Continental,Manual,Black,Passenger
2,Male,1290.0,20.0,Plymouth,Voyager,Manual,Pale White,Passenger
0,Male,695.0,21.0,Nissan,Altima,Auto,Pale White,Hatchback
0,Male,689.0,31.0,Mercedes-B,E-Class,Auto,Pale White,Sedan
2,Male,1400.0,15.0,Infiniti,I30,Auto,Pale White,Hatchback
0,Male,965.0,27.0,Lexus,LS400,Auto,Pale White,Sedan
2,Male,1338.0,29.8,Ford,Crown Victoria,Auto,Pale White,Passenger
0,Male,13.5,16.0,BMW,528i,Manual,Pale White,SUV
0,Male,715.0,13.0,Honda,Passport,Manual,Pale White,Hardtop
1,Female,500.0,41.0,Oldsmobile,Cutlass,Manual,Pale White,Sedan
0,Female,611.0,31.0,Volkswagen,Passat,Auto,Pale White,Hatchback
0,Male,650.0,24.0,Chevrolet,Camaro,Auto,Pale White,Sedan
0,Male,435.0,18.0,Hyundai,Accent,Manual,Black,Hatchback
0,Male,1152.5,22.251,Ford,Taurus,Manual,Pale White,SUV
2,Male,4690.0,12.001,Chrysler,Concorde,Auto,Black,Hardtop
2,Male,1474.0,14.4,Acura,TL,Manual,Pale White,Hatchback
0,Male,800.0,25.0,Mitsubishi,Diamante,Manual,Pale White,Hatchback
0,Female,13.5,18.0,Pontiac,Sunfire,Auto,Black,Sedan
2,Male,1335.0,28.5,Saab,5-Sep,Manual,Pale White,Hatchback
1,Male,352.5,43.5,Honda,Civic,Manual,Black,Hatchback
0,Male,13.5,25.0,BMW,528i,Manual,Pale White,SUV
0,Female,782.5,12.5,Oldsmobile,Silhouette,Auto,Pale White,Sedan
2,Male,1875.0,39.5,Lexus,LS400,Auto,Black,Sedan
0,Male,940.0,9.0,BMW,323i,Auto,Black,Hatchback
0,Male,632.5,16.5,Chevrolet,Prizm,Manual,Black,Hardtop
0,Male,13.5,26.0,Cadillac,Escalade,Auto,Black,Sedan
0,Male,13.5,14.0,Audi,A6,Auto,Black,SUV
0,Male,850.0,21.0,BMW,528i,Manual,Black,SUV
2,Female,1200.0,19.0,BMW,323i,Auto,Pale White,Hatchback
1,Male,800.0,71.0,Mercedes-B,SLK230,Manual,Pale White,Hatchback
0,Male,651.0,15.0,Oldsmobile,Bravada,Auto,Pale White,Hatchback
1,Male,920.0,42.0,Audi,A6,Auto,Pale White,SUV
2,Male,1390.0,39.0,Dodge,Avenger,Auto,Pale White,Passenger
0,Male,13.5,26.0,Pontiac,Grand Am,Auto,Pale White,SUV
2,Female,1300.0,23.0,Dodge,Caravan,Auto,Black,Hatchback
0,Male,756.001,24.0,Chevrolet,Malibu,Manual,Pale White,Hardtop
0,Male,338.0,9.0,Plymouth,Neon,Auto,Black,SUV
0,Female,370.0,22.0,Hyundai,Elantra,Manual,Pale White,Sedan
2,Male,1340.0,29.0,Acura,TL,Auto,Pale White,Hatchback
0,Female,13.5,12.0,Nissan,Frontier,Manual,Pale White,Hatchback
2,Male,1295.0,12.5,Mitsubishi,Montero Sport,Manual,Pale White,Hardtop
0,Male,440.0,27.0,Toyota,Sienna,Manual,Black,Passenger
2,Male,1391.0,31.1,Mercedes-B,E-Class,Auto,Pale White,Sedan
1,Male,452.0,43.0,Ford,Taurus,Manual,Black,SUV
0,Male,13.5,18.001,Mercedes-B,M-Class,Auto,Black,Hardtop
2,Male,3850.0,21.001,Nissan,Pathfinder,Auto,Red,Hardtop
2,Female,1505.0,28.5,Chevrolet,Cavalier,Manual,Pale White,SUV
1,Male,1322.0,41.2,Dodge,Viper,Auto,Red,SUV
0,Male,1102.2,17.22,Lexus,GS300,Manual,Red,Passenger
1,Male,1390.0,60.0,Cadillac,Eldorado,Auto,Black,Passenger
0,Male,643.5,27.5,Toyota,RAV4,Auto,Pale White,Hatchback
0,Female,13.5,36.0,Mercury,Villager,Auto,Pale White,Passenger
0,Female,13.5,20.0,Jaguar,S-Type,Manual,Pale White,Passenger
0,Male,13.5,17.0,Mercedes-B,SLK,Manual,Pale White,Passenger
1,Male,13.5,39.0,Mitsubishi,3000GT,Auto,Black,Sedan
0,Male,541.0,31.0,BMW,528i,Auto,Black,SUV
0,Male,831.0,12.0,Audi,A4,Manual,Pale White,Hardtop
1,Male,1260.0,41.0,Ford,Explorer,Auto,Red,Hatchback
0,Female,800.0,22.0,Cadillac,DeVille,Auto,Red,SUV
1,Male,1250.0,46.0,Chrysler,Concorde,Auto,Pale White,Hardtop
1,Male,13.5,69.0,Lexus,LS400,Manual,Black,Sedan
1,Male,13.5,60.0,Oldsmobile,Silhouette,Auto,Black,Sedan
0,Female,720.0,11.0,Ford,Escort,Manual,Black,Passenger
2,Female,1280.0,26.0,Nissan,Xterra,Auto,Black,Passenger
0,Female,420.0,23.0,Acura,TL,Auto,Black,Hatchback
0,Female,13.5,13.0,Lexus,LS400,Manual,Red,Sedan
0,Male,495.0,19.0,Mitsubishi,3000GT,Auto,Red,Sedan
2,Female,1357.5,27.75,Audi,A4,Auto,Black,Hatchback
0,Male,13.5,16.0,Plymouth,Prowler,Manual,Pale White,Hatchback
0,Male,790.0,26.0,Mercedes-B,SL-Class,Manual,Pale White,Hardtop
1,Male,550.0,37.0,Cadillac,Eldorado,Manual,Red,Passenger
1,Male,373.5,46.5,Mercedes-B,SLK,Auto,Pale White,Passenger
0,Male,13.5,23.0,Jeep,Wrangler,Manual,Pale White,Hatchback
0,Male,13.5,33.0,Lincoln,Town car,Manual,Pale White,Hatchback
2,Male,1401.0,26.1,Toyota,4Runner,Auto,Black,Sedan
2,Male,1782.0,22.2,Ford,F-Series,Manual,Black,Passenger
2,Female,1300.0,17.0,Acura,RL,Manual,Red,SUV
0,Male,13.5,23.0,Saab,3-Sep,Auto,Black,Sedan
0,Male,925.0,16.0,Porsche,Carrera Coupe,Manual,Black,Hardtop
0,Male,550.0,22.0,Chrysler,300M,Auto,Pale White,SUV
0,Male,13.5,27.0,Volkswagen,Passat,Manual,Pale White,Hatchback
0,Male,580.0,13.0,Volkswagen,Passat,Auto,Red,Hatchback
0,Female,13.5,17.0,Cadillac,Eldorado,Auto,Pale White,Passenger
1,Male,550.0,39.0,Mercury,Sable,Auto,Red,Sedan
1,Male,13.5,42.0,Ford,Explorer,Auto,Pale White,Hatchback
2,Male,1355.0,38.5,Cadillac,Escalade,Auto,Pale White,Sedan
1,Male,1388.0,85.8,Cadillac,Eldorado,Manual,Black,Passenger
1,Male,964.0,60.0,Dodge,Ram Van,Auto,Black,Hatchback
0,Male,370.0,12.0,Toyota,Sienna,Manual,Black,Passenger
0,Male,1100.0,25.0,Toyota,Celica,Auto,Pale White,SUV
0,Male,280.5,22.5,Ford,Explorer,Auto,Black,Hatchback
1,Male,640.0,43.0,Honda,Accord,Manual,Black,Sedan
1,Male,13.5,45.0,Chevrolet,Corvette,Auto,Red,SUV
0,Male,735.0,21.0,Chrysler,LHS,Auto,Pale White,Hatchback
0,Male,743.0,13.0,Honda,Passport,Manual,Pale White,Hardtop
0,Female,637.0,36.0,Volvo,S40,Manual,Black,Sedan
2,Male,1805.0,16.5,Jaguar,S-Type,Auto,Black,Passenger
1,Male,1420.0,69.0,Lexus,LS400,Manual,Black,Sedan
1,Male,13.5,69.0,Volkswagen,Jetta,Auto,Red,Passenger
0,Male,1100.0,34.0,Toyota,Camry,Manual,Black,Hatchback
2,Male,1355.0,33.5,Mercury,Cougar,Auto,Black,Hatchback
1,Male,1206.0,45.6,Volkswagen,Jetta,Manual,Pale White,Passenger
0,Male,486.5,31.5,BMW,528i,Auto,Black,SUV
0,Male,1010.0,26.001,Mercedes-B,SL-Class,Manual,Pale White,Hatchback
0,Female,597.0,17.001,Chrysler,Town & Country,Manual,Pale White,Sedan
2,Female,1205.0,17.501,Chevrolet,Camaro,Auto,Pale White,Sedan
0,Male,899.0,25.001,Chevrolet,Corvette,Auto,Pale White,SUV
2,Female,1375.0,28.501,Pontiac,Sunfire,Manual,Pale White,Sedan
0,Male,13.5,10.001,Mercedes-B,S-Class,Auto,Pale White,SUV
2,Male,1415.0,25.501,Dodge,Ram Pickup,Manual,Red,Hatchback
1,Male,1185.0,49.501,Mitsubishi,Diamante,Manual,Black,Hatchback
0,Male,1060.0,15.001,Audi,A6,Manual,Black,SUV
0,Male,716.0,16.001,Nissan,Sentra,Auto,Black,Passenger
2,Male,1322.0,21.2,Volkswagen,Passat,Auto,Black,Hatchback
0,Male,775.5,26.5,Mercedes-B,SL-Class,Manual,Pale White,Hardtop
0,Male,13.5,17.0,Mitsubishi,Diamante,Auto,Black,Hatchback
1,Male,13.5,61.0,Ford,Ranger,Auto,Black,Hardtop
2,Male,2050.0,45.0,Dodge,Ram Pickup,Auto,Pale White,Hardtop
0,Male,705.0,34.0,Toyota,Camry,Manual,Black,Hatchback
0,Male,705.0,19.0,Mitsubishi,3000GT,Auto,Red,Sedan
0,Male,790.0,29.0,Cadillac,Eldorado,Manual,Black,Passenger
0,Male,676.0,21.0,Jeep,Grand Cherokee,Manual,Red,SUV
0,Male,704.5,26.5,Chrysler,300M,Auto,Black,SUV
0,Male,13.5,22.0,Subaru,Forester,Auto,Black,Hardtop
0,Male,598.0,14.0,Ford,F-Series,Manual,Pale White,Passenger
0,Male,592.0,20.0,Chevrolet,Cavalier,Manual,Pale White,SUV
0,Male,602.0,26.0,Nissan,Frontier,Auto,Pale White,Hatchback
0,Male,840.0,21.0,Mercury,Mountaineer,Auto,Pale White,Hardtop
2,Male,1520.0,21.0,Hyundai,Sonata,Manual,Red,SUV
0,Male,990.0,15.0,Oldsmobile,Cutlass,Auto,Red,Sedan
0,Male,13.5,12.0,Toyota,Land Cruiser,Auto,Red,SUV
2,Male,5410.0,24.001,Volvo,S70,Manual,Pale White,Hardtop
1,Male,878.0,62.0,Ford,Contour,Auto,Pale White,Sedan
1,Male,973.5,43.501,Ford,Mustang,Manual,Red,Hatchback
0,Male,751.8,19.801,Lincoln,Navigator,Auto,Black,Sedan
1,Female,1175.0,42.501,Mitsubishi,Montero Sport,Manual,Black,Hardtop
2,Male,1202.0,18.201,BMW,328i,Auto,Black,Sedan
1,Male,825.0,42.001,Mitsubishi,Montero Sport,Manual,Black,Hardtop
1,Female,900.0,62.001,Buick,Park Avenue,Auto,Pale White,Hatchback
2,Male,1810.0,32.0,Volkswagen,Passat,Auto,Pale White,Hatchback
1,Female,1150.0,43.0,Pontiac,Sunfire,Manual,Red,Sedan
0,Female,901.0,12.0,Toyota,Land Cruiser,Auto,Red,SUV
0,Male,826.0,24.0,Volkswagen,Jetta,Manual,Red,Passenger
0,Male,559.0,19.0,Lincoln,Navigator,Auto,Black,Sedan
0,Male,570.0,18.0,Nissan,Frontier,Auto,Pale White,Hatchback
1,Male,13.5,62.0,Ford,Contour,Auto,Pale White,Sedan
1,Male,250.0,39.0,Mercedes-B,S-Class,Auto,Black,SUV
0,Male,1060.0,24.0,Dodge,Caravan,Manual,Red,Hardtop
1,Male,505.0,46.0,Chevrolet,Corvette,Auto,Pale White,SUV
0,Male,980.0,22.0,Toyota,RAV4,Manual,Pale White,Hatchback
1,Female,13.5,61.0,Saturn,SC,Manual,Red,Hardtop
0,Male,495.0,15.0,Plymouth,Prowler,Auto,Red,Hatchback
0,Male,320.0,31.0,Toyota,Camry,Auto,Red,Hatchback
0,Male,13.5,23.0,Buick,Park Avenue,Manual,Pale White,Hatchback
0,Male,617.5,29.5,Ford,Crown Victoria,Auto,Red,Passenger
2,Male,1282.5,17.25,Mercedes-B,C-Class,Manual,Pale White,Hatchback
0,Male,625.5,11.5,Nissan,Pathfinder,Manual,Red,Hardtop
0,Male,419.0,26.0,Dodge,Viper,Manual,Black,SUV
0,Male,735.0,16.0,Dodge,Ram Wagon,Manual,Pale White,Passenger
0,Male,440.0,31.0,Toyota,Camry,Auto,Red,Hatchback
2,Male,2200.0,34.0,Cadillac,Escalade,Manual,Black,Sedan
0,Male,13.5,14.0,Jeep,Cherokee,Auto,Red,Sedan
2,Male,2300.0,22.0,Ford,Expedition,Manual,Red,SUV
0,Male,727.0,13.0,Audi,A8,Manual,Red,Passenger
1,Female,674.0,37.0,Cadillac,Eldorado,Manual,Red,Passenger
0,Male,640.0,31.0,Nissan,Pathfinder,Auto,Red,Hardtop
0,Male,1050.0,25.0,Dodge,Viper,Auto,Pale White,SUV
0,Female,1061.0,18.1,Ford,Ranger,Manual,Black,Hardtop
0,Female,1145.0,17.5,Acura,RL,Manual,Pale White,SUV
0,Female,890.0,22.0,Honda,CR-V,Auto,Pale White,SUV
0,Male,510.0,28.0,Toyota,RAV4,Auto,Black,Hatchback
0,Female,717.0,16.0,Chevrolet,Malibu,Auto,Black,Hardtop
0,Male,800.0,22.0,Infiniti,I30,Manual,Red,Hardtop
1,Male,13.5,45.001,Saturn,LS,Auto,Pale White,Sedan
2,Female,1302.5,27.251,Plymouth,Neon,Auto,Pale White,SUV
2,Male,1550.0,17.001,Acura,RL,Manual,Pale White,SUV
2,Female,1279.0,16.901,Toyota,Sienna,Manual,Black,Passenger
1,Male,840.0,41.001,Toyota,Corolla,Auto,Red,Passenger
0,Male,1095.0,10.5,Dodge,Durango,Auto,Pale White,SUV
2,Male,1860.0,39.001,Mitsubishi,Montero Sport,Auto,Red,Hardtop
0,Male,735.0,24.0,Volkswagen,Jetta,Manual,Red,Passenger
2,Male,1425.5,39.55,Oldsmobile,Intrigue,Auto,Red,SUV
2,Male,1320.0,13.0,Jeep,Wrangler,Manual,Red,Hatchback
0,Male,900.0,27.0,Dodge,Durango,Manual,Pale White,SUV
0,Male,888.0,27.0,Lincoln,Continental,Manual,Pale White,Passenger
0,Male,870.0,29.001,Mitsubishi,Montero Sport,Manual,Red,Hardtop
1,Male,13.5,46.0,Chrysler,Sebring Coupe,Auto,Pale White,Sedan
0,Male,13.5,21.001,Dodge,Ram Pickup,Manual,Pale White,Hardtop
1,Male,600.0,43.0,Pontiac,Firebird,Manual,Black,Hardtop
2,Male,1590.0,41.0,Toyota,Corolla,Auto,Red,Passenger
2,Female,1710.0,12.0,Honda,CR-V,Auto,Red,SUV
0,Male,592.0,22.0,Toyota,Corolla,Manual,Pale White,Passenger
0,Female,530.0,17.0,Volkswagen,Golf,Manual,Pale White,Hardtop
1,Male,635.0,46.0,Chevrolet,Corvette,Auto,Pale White,SUV
1,Female,375.0,39.0,Plymouth,Breeze,Auto,Red,Hardtop
0,Male,957.5,12.5,Chrysler,Concorde,Auto,Black,Hardtop
0,Female,13.5,18.0,Porsche,Carrera Cabrio,Auto,Pale White,Passenger
2,Male,1172.0,22.2,Volkswagen,Jetta,Auto,Red,Passenger
0,Male,1110.0,31.001,Toyota,Camry,Auto,Red,Hatchback
0,Female,1150.0,25.001,Dodge,Viper,Auto,Pale White,SUV
0,Male,1106.0,33.601,Mercedes-B,SLK230,Auto,Black,Hatchback
1,Female,850.0,36.001,Jeep,Grand Cherokee,Auto,Pale White,SUV
1,Female,1130.0,44.001,Chevrolet,Prizm,Manual,Black,Hatchback
2,Female,1235.0,26.501,Hyundai,Elantra,Manual,Pale White,Sedan
2,Male,1270.0,16.0,Nissan,Sentra,Auto,Black,Passenger
0,Male,650.0,25.0,Honda,Civic,Auto,Pale White,Hatchback
0,Male,13.5,19.0,Chevrolet,Metro,Auto,Pale White,Passenger
0,Female,845.0,27.0,Volkswagen,Jetta,Manual,Pale White,Passenger
0,Male,1100.0,21.0,Nissan,Pathfinder,Auto,Red,Hardtop
0,Male,505.0,26.0,Volvo,S70,Auto,Black,Hardtop
0,Male,13.5,25.0,Dodge,Stratus,Manual,Red,Hatchback
0,Female,13.5,12.0,Nissan,Quest,Manual,Black,SUV
1,Male,13.5,44.001,Cadillac,Seville,Manual,Black,Hardtop
1,Male,13.5,75.001,Cadillac,Catera,Auto,Pale White,Hatchback
1,Male,1650.0,60.001,Oldsmobile,Silhouette,Auto,Black,Sedan
1,Male,13.5,38.001,Volkswagen,Jetta,Auto,Pale White,Passenger
0,Male,662.0,17.0,Oldsmobile,Alero,Manual,Black,Hardtop
1,Male,13.5,71.0,Plymouth,Prowler,Manual,Red,Hatchback
0,Male,882.5,13.5,Saturn,LW,Manual,Pale White,Hatchback
0,Male,13.5,25.0,Volkswagen,GTI,Manual,Black,SUV
0,Male,910.0,22.0,Plymouth,Neon,Manual,Pale White,SUV
0,Male,777.0,19.0,Jeep,Wrangler,Auto,Red,Hatchback
0,Male,13.5,31.0,Dodge,Viper,Auto,Red,SUV
2,Male,1255.0,19.5,Buick,Regal,Auto,Black,Passenger
1,Male,1275.0,41.5,Chrysler,LHS,Manual,Pale White,Hatchback
0,Female,433.0,29.0,Acura,TL,Auto,Red,Hatchback
0,Male,1120.0,20.0,Nissan,Altima,Auto,Pale White,Hatchback
0,Female,645.0,22.0,Cadillac,DeVille,Auto,Red,SUV
2,Female,1250.0,31.001,Ford,Windstar,Auto,Red,Sedan
1,Male,845.0,46.001,Chrysler,Concorde,Auto,Pale White,Hatchback
1,Female,13.5,39.001,Mitsubishi,Montero Sport,Auto,Red,Hatchback
0,Female,13.5,9.001,Mercury,Mystique,Auto,Black,Passenger
1,Male,860.0,41.001,Ford,Explorer,Auto,Red,Hatchback
2,Male,1208.0,26.801,Subaru,Forester,Manual,Red,Hatchback
0,Female,950.0,25.001,Volkswagen,Golf,Manual,Red,Hatchback
1,Male,921.0,69.001,Lexus,LS400,Manual,Black,Sedan
0,Female,452.0,14.0,Chevrolet,Malibu,Manual,Pale White,Hardtop
2,Male,1375.0,36.5,Mercedes-B,SLK,Auto,Pale White,Passenger
0,Male,850.0,12.0,Mitsubishi,Diamante,Manual,Red,Hatchback
0,Female,13.5,22.0,Volvo,S40,Manual,Red,Sedan
2,Male,1850.0,26.0,Toyota,Sienna,Auto,Pale White,Passenger
0,Male,1016.0,18.6,Lincoln,Continental,Manual,Black,Passenger
0,Male,13.5,22.0,Ford,Taurus,Manual,Red,SUV
0,Female,740.0,25.0,Mitsubishi,Eclipse,Manual,Black,Hardtop
2,Female,1687.0,17.701,Oldsmobile,Bravada,Manual,Black,Hatchback
1,Male,13.5,41.001,Mercedes-B,M-Class,Manual,Pale White,Hardtop
0,Male,13.5,26.001,Lincoln,Town car,Auto,Black,Hatchback
2,Male,1816.0,20.601,Ford,Crown Victoria,Manual,Pale White,Passenger
0,Male,525.0,9.0,Nissan,Xterra,Auto,Black,Passenger
1,Male,1005.0,41.501,Mercedes-B,M-Class,Manual,Pale White,Hardtop
1,Male,13.5,46.001,Chrysler,Concorde,Auto,Pale White,Hardtop
2,Male,2850.0,45.0,Volkswagen,Jetta,Manual,Pale White,Passenger
0,Male,13.5,27.0,Plymouth,Neon,Auto,Pale White,SUV
0,Male,13.5,18.0,Lexus,LS400,Auto,Pale White,Sedan
1,Male,510.0,75.0,Plymouth,Voyager,Manual,Black,Passenger
1,Male,13.5,71.0,Plymouth,Prowler,Manual,Red,Hatchback
1,Male,600.0,39.0,Dodge,Ram Pickup,Auto,Red,Hardtop
2,Male,1651.0,21.1,Mitsubishi,Diamante,Auto,Pale White,Hatchback
0,Male,770.0,19.0,Mercedes-B,SLK,Auto,Red,Passenger
0,Male,1040.0,12.0,Chevrolet,Lumina,Manual,Red,Passenger
2,Male,1190.0,31.0,Dodge,Stratus,Auto,Red,Hatchback
0,Male,534.0,31.0,Dodge,Intrepid,Auto,Red,Sedan
1,Male,1425.0,61.5,Buick,Park Avenue,Auto,Black,Hatchback
0,Male,650.0,26.0,Dodge,Viper,Manual,Black,SUV
0,Male,13.5,18.0,BMW,328i,Auto,Black,Sedan
0,Male,475.0,19.0,Oldsmobile,Bravada,Auto,Red,Hatchback
0,Female,742.0,22.0,Nissan,Maxima,Manual,Pale White,Sedan
0,Male,13.5,18.0,Mercedes-B,M-Class,Auto,Black,Hardtop
1,Male,13.5,82.001,Volvo,C70,Manual,Red,Hatchback
1,Male,1165.0,49.501,Saturn,LW,Manual,Red,Hatchback
2,Male,1270.0,24.001,Chevrolet,Prizm,Manual,Red,Hatchback
1,Female,1235.0,75.501,Cadillac,Catera,Auto,Pale White,Hatchback
2,Male,1820.0,14.0,Acura,TL,Manual,Pale White,Hatchback
2,Male,1620.0,25.0,Mitsubishi,Diamante,Manual,Red,Hatchback
0,Male,1000.0,18.0,Pontiac,Sunfire,Auto,Black,Sedan
0,Male,13.5,31.0,Mercedes-B,E-Class,Auto,Pale White,Sedan
2,Male,2600.0,19.0,Oldsmobile,Bravada,Auto,Red,Hatchback
0,Male,13.5,20.0,Chrysler,LHS,Auto,Pale White,Hatchback
0,Male,672.0,21.001,Infiniti,I30,Auto,Black,Hardtop
0,Male,13.5,22.0,BMW,323i,Auto,Red,Hatchback
0,Male,1120.0,29.0,Toyota,Camry,Manual,Black,Hatchback
1,Male,886.0,42.0,Pontiac,Grand Prix,Auto,Pale White,Passenger
0,Male,601.0,19.0,Jeep,Grand Cherokee,Manual,Black,SUV
0,Male,13.5,14.0,Toyota,Celica,Manual,Pale White,SUV
2,Male,1402.5,21.25,Nissan,Pathfinder,Auto,Red,Hardtop
0,Male,13.5,16.0,Chrysler,300M,Auto,Red,SUV
1,Male,13.5,49.0,Volvo,C70,Auto,Black,Hatchback
0,Male,856.0,24.0,Volvo,S70,Manual,Pale White,Hardtop
0,Male,742.5,19.501,Mitsubishi,3000GT,Auto,Red,Sedan
0,Male,920.0,31.001,Dodge,Ram Van,Auto,Red,Hatchback
1,Female,425.0,43.0,Ford,Taurus,Manual,Black,SUV
2,Male,2325.0,16.5,Chevrolet,Prizm,Auto,Black,Hardtop
0,Male,13.5,19.001,Chrysler,Concorde,Auto,Red,Hardtop
1,Male,1100.0,69.0,Saab,3-Sep,Auto,Red,Sedan
0,Male,810.0,24.0,Acura,RL,Auto,Black,SUV
1,Male,13.5,44.0,Audi,A8,Manual,Black,Passenger
0,Male,13.5,31.0,Cadillac,Eldorado,Auto,Red,Passenger
1,Female,13.5,49.0,Saturn,LW,Manual,Red,Hatchback
1,Male,13.5,49.001,Mercury,Grand Marquis,Manual,Black,SUV
0,Female,1100.0,18.001,Volvo,C70,Auto,Black,Hatchback
1,Female,1160.0,85.001,Audi,A6,Manual,Black,SUV
2,Male,1307.0,12.7,Dodge,Dakota,Manual,Red,Sedan
0,Male,1010.0,15.0,Lexus,LX470,Auto,Pale White,SUV
1,Male,702.0,39.0,Mercedes-B,S-Class,Auto,Black,SUV
1,Male,813.0,39.0,Lexus,LS400,Auto,Black,Sedan
2,Male,1275.0,36.501,Toyota,Tacoma,Manual,Black,Hardtop
0,Male,620.0,28.0,Chevrolet,Cavalier,Manual,Pale White,SUV
1,Female,13.5,41.0,Dodge,Viper,Auto,Red,SUV
0,Male,1040.0,17.0,Lexus,GS300,Manual,Red,Passenger
0,Male,676.0,33.0,Lincoln,Town car,Manual,Pale White,Hatchback
0,Male,1002.0,26.2,Toyota,4Runner,Auto,Black,Sedan
2,Male,1175.0,22.5,Ford,F-Series,Manual,Black,Passenger
0,Male,13.5,27.001,Lincoln,Continental,Manual,Pale White,Passenger
2,Male,2550.0,24.001,Oldsmobile,Aurora,Auto,Red,Passenger
1,Male,2700.0,75.001,Nissan,Pathfinder,Auto,Pale White,Hardtop
0,Male,1190.0,12.001,Toyota,Land Cruiser,Auto,Red,SUV
2,Male,1880.0,35.001,Volkswagen,Golf,Auto,Red,Hardtop
0,Female,400.0,33.0,Lincoln,Navigator,Manual,Pale White,Sedan
0,Male,13.5,12.0,Dodge,Ram Van,Auto,Pale White,Hatchback
0,Male,945.0,31.0,Cadillac,Eldorado,Manual,Red,Passenger
1,Male,500.0,46.0,Mercedes-B,SLK,Auto,Pale White,Passenger
0,Male,747.5,22.5,Ford,F-Series,Manual,Black,Passenger
0,Male,420.0,26.0,Chrysler,300M,Auto,Black,SUV
0,Male,460.0,27.0,Plymouth,Neon,Auto,Pale White,SUV
1,Male,1340.0,44.0,Chevrolet,Monte Carlo,Manual,Black,Hatchback
0,Male,13.5,19.0,Lincoln,Navigator,Auto,Black,Sedan
0,Male,755.0,15.0,Hyundai,Sonata,Manual,Black,SUV
0,Female,13.5,26.0,Mercury,Sable,Auto,Pale White,Sedan
0,Male,602.0,29.0,Nissan,Maxima,Manual,Red,Sedan
0,Male,13.5,16.0,Volkswagen,Jetta,Auto,Red,Passenger
0,Female,13.5,19.0,Pontiac,Bonneville,Auto,Red,Hatchback
1,Female,13.5,44.0,Chevrolet,Monte Carlo,Manual,Black,Hatchback
1,Male,1005.8,71.58,Oldsmobile,Aurora,Manual,Red,Passenger
0,Female,13.5,21.0,Chevrolet,Prizm,Manual,Red,Hatchback
1,Male,805.0,41.0,Dodge,Viper,Auto,Red,SUV
0,Male,880.0,22.0,Volkswagen,Jetta,Auto,Black,Passenger
1,Male,1100.0,38.0,Volkswagen,Jetta,Auto,Pale White,Passenger
0,Male,13.5,20.001,Hyundai,Sonata,Manual,Black,SUV
0,Male,1085.0,19.501,Dodge,Durango,Auto,Black,SUV
2,Female,1325.0,27.501,Dodge,Durango,Manual,Pale White,SUV
1,Male,920.0,49.0,Subaru,Outback,Manual,Red,SUV
1,Male,1050.0,45.0,Acura,Integra,Auto,Black,Passenger
2,Male,1560.0,20.0,Jaguar,S-Type,Manual,Pale White,Passenger
0,Female,1000.0,19.0,Honda,Accord,Auto,Pale White,Sedan
1,Male,800.0,36.0,Volvo,S40,Manual,Black,Sedan
